Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,Açaí-Guaraná_prev,Citrus_prev,Maçã-Verde_prev,Original_269_prev,Original_473_prev,Pêssego_prev,Tangerina_prev,Zero_prev,MIN,Estação_Ana Rosa,Estação_Barra Funda,Estação_Brigadeiro,Estação_Brooklin,Estação_Brás,Estação_Butantã,Estação_Campo Belo,Estação_Consolação,Estação_Eucaliptos,Estação_Faria Lima,Estação_Fradique Coutinho,Estação_Higienópolis-Mackenzie,Estação_Hospital São Paulo,Estação_Luz,Estação_Moema,Estação_Paraíso,Estação_Pinheiros,Estação_República,Estação_São Joaquim,Estação_São Judas,Estação_Sé,Estação_Tamanduateí,Estação_Tatuapé,Estação_Trianon-Masp,Estação_Vila Mariana,TARGET
32,60,13,43,18,26,22,22,16.0,22.0,81.0,55.0,19.0,20.0,14.0,8.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
23,51,6,43,15,22,17,17,12.0,18.0,43.0,42.0,14.0,12.0,12.0,-1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
13,44,65,42,11,20,15,15,13.0,18.0,41.0,37.0,3.0,13.0,7.0,124.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
5,37,58,42,6,14,12,9,9.0,8.0,42.0,30.0,-3.0,3.0,1.0,51.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,29,48,41,43,13,7,7,2.0,12.0,40.0,21.0,167.0,5.0,80.0,38.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
77,26,38,39,37,8,1,2,-5.0,3.0,37.0,23.0,68.0,-3.0,31.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
69,24,28,36,35,2,43,43,85.0,-4.0,33.0,22.0,61.0,84.0,33.0,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
59,20,22,31,29,43,40,37,37.0,84.0,26.0,16.0,49.0,31.0,23.0,16.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
48,12,12,28,23,38,37,33,34.0,33.0,25.0,4.0,37.0,29.0,17.0,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
39,3,5,22,21,32,31,27,25.0,26.0,16.0,-6.0,30.0,21.0,19.0,-2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
26,65,65,17,19,31,27,25,23.0,30.0,12.0,127.0,13.0,23.0,17.0,125.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
14,59,57,13,14,26,24,20,21.0,21.0,9.0,53.0,2.0,15.0,9.0,49.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
3,52,52,13,9,21,19,17,14.0,16.0,13.0,45.0,-8.0,14.0,4.0,47.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,45,42,10,3,16,15,13,11.0,11.0,7.0,38.0,169.0,9.0,-3.0,32.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
79,40,33,10,43,12,10,7,5.0,8.0,10.0,35.0,72.0,1.0,83.0,24.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
72,32,27,7,38,9,5,3,0.0,6.0,4.0,24.0,65.0,-1.0,33.0,21.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
64,22,20,7,33,3,43,43,81.0,-3.0,7.0,12.0,56.0,83.0,28.0,13.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
51,16,11,3,29,43,37,39,31.0,83.0,-1.0,10.0,38.0,35.0,25.0,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
41,8,2,43,23,41,32,34,27.0,39.0,83.0,0.0,31.0,29.0,17.0,-7.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
32,65,65,43,17,40,26,28,20.0,39.0,43.0,122.0,23.0,22.0,11.0,128.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
24,57,57,37,13,36,21,26,16.0,32.0,31.0,49.0,16.0,24.0,9.0,49.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
16,52,53,32,7,33,19,23,17.0,30.0,27.0,47.0,8.0,20.0,1.0,49.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
8,46,46,30,4,33,14,18,9.0,33.0,28.0,40.0,0.0,13.0,1.0,39.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,40,41,28,43,30,12,12,10.0,27.0,26.0,34.0,164.0,6.0,82.0,36.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
74,30,34,26,38,27,6,6,0.0,24.0,24.0,20.0,62.0,0.0,33.0,27.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
62,22,28,26,33,24,43,43,80.0,21.0,26.0,14.0,50.0,80.0,28.0,22.0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
55,16,21,23,30,18,40,38,37.0,12.0,20.0,10.0,48.0,33.0,27.0,14.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
47,6,12,17,25,12,37,32,34.0,6.0,11.0,-4.0,39.0,26.0,20.0,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
40,65,8,12,23,8,33,29,29.0,4.0,7.0,124.0,33.0,26.0,21.0,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
30,57,65,10,19,3,31,25,29.0,-2.0,8.0,49.0,20.0,21.0,15.0,122.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
20,48,55,6,15,43,25,22,19.0,83.0,2.0,39.0,10.0,19.0,11.0,45.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
10,40,51,43,9,43,19,18,13.0,43.0,80.0,32.0,0.0,14.0,3.0,47.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,33,46,40,6,39,13,13,7.0,35.0,37.0,26.0,162.0,8.0,3.0,41.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
78,28,40,39,43,35,11,11,9.0,31.0,38.0,23.0,70.0,9.0,80.0,34.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
67,21,35,35,39,34,6,6,1.0,33.0,31.0,14.0,56.0,1.0,35.0,30.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
57,11,27,32,35,34,43,43,80.0,34.0,29.0,1.0,47.0,80.0,31.0,19.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
47,6,18,29,30,34,41,41,39.0,34.0,26.0,1.0,37.0,39.0,25.0,9.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
35,65,13,27,28,33,39,37,38.0,32.5,26.0,94.5,29.0,35.0,27.0,10.5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
23,58,7,23,26,33,37,32,35.0,33.0,19.0,51.0,11.0,27.0,24.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
13,53,65,19,23,31,33,28,29.0,29.0,15.0,48.0,3.0,24.0,20.0,123.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
0,47,59,19,18,31,30,26,27.0,31.0,19.0,41.0,-13.0,24.0,13.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,42,52,16,16,25,28,20,26.0,19.0,13.0,37.0,172.0,14.0,14.0,45.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
74,32,42,10,13,23,24,15,20.0,21.0,4.0,22.0,62.0,10.0,10.0,32.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
67,22,32,4,11,21,18,11,12.0,19.0,-2.0,12.0,60.0,7.0,9.0,22.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
57,12,22,43,8,20,12,8,6.0,19.0,82.0,2.0,47.0,5.0,5.0,12.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
44,3,18,37,3,14,8,2,4.0,8.0,31.0,-6.0,31.0,-4.0,-2.0,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
36,65,14,36,43,13,4,43,0.0,12.0,35.0,127.0,28.0,84.0,83.0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
27,57,6,35,40,12,43,40,82.0,11.0,34.0,49.0,18.0,37.0,37.0,-2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
14,50,65,30,36,8,39,37,35.0,4.0,25.0,43.0,1.0,34.0,32.0,124.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
2,45,55,26,32,8,37,33,35.0,8.0,22.0,40.0,-10.0,29.0,28.0,45.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,41,47,22,26,6,34,31,31.0,4.0,18.0,37.0,170.0,29.0,20.0,39.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
79,36,39,20,21,43,30,29,26.0,80.0,18.0,31.0,72.0,27.0,16.0,31.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
66,29,33,14,15,38,28,24,26.0,33.0,8.0,22.0,53.0,19.0,9.0,27.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
59,21,23,8,11,34,25,22,22.0,30.0,2.0,13.0,52.0,20.0,7.0,13.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
49,13,13,7,6,31,23,16,21.0,28.0,6.0,5.0,39.0,10.0,1.0,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
36,3,8,1,43,30,17,10,11.0,29.0,-5.0,-7.0,23.0,4.0,80.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
27,65,65,43,38,25,12,8,7.0,20.0,85.0,127.0,18.0,6.0,33.0,122.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
17,59,56,43,32,21,6,5,0.0,17.0,43.0,53.0,7.0,2.0,26.0,47.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
10,54,49,42,29,20,43,43,80.0,19.0,41.0,49.0,3.0,81.0,26.0,42.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,46,39,36,25,19,39,40,35.0,18.0,30.0,38.0,162.0,37.0,21.0,29.0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
73,44,35,30,23,14,37,35,35.0,9.0,24.0,42.0,60.0,30.0,21.0,31.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
63,35,25,28,21,8,32,31,27.0,2.0,26.0,26.0,53.0,27.0,19.0,15.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
54,25,20,24,17,7,26,27,20.0,6.0,20.0,15.0,45.0,23.0,13.0,15.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
45,23,10,18,12,6,20,24,14.0,5.0,12.0,21.0,36.0,21.0,7.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
34,19,5,14,8,43,17,22,14.0,80.0,10.0,15.0,23.0,20.0,4.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
22,14,65,13,5,42,15,16,13.0,41.0,12.0,9.0,10.0,10.0,2.0,125.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
15,5,61,9,43,40,13,14,11.0,38.0,5.0,-4.0,8.0,12.0,81.0,57.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
2,65,54,5,41,34,11,8,9.0,28.0,1.0,125.0,-11.0,2.0,39.0,47.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,60,45,43,36,29,5,5,-1.0,24.0,81.0,55.0,170.0,2.0,31.0,36.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
74,50,41,38,30,24,43,43,81.0,19.0,33.0,40.0,62.0,81.0,24.0,37.0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
63,43,35,36,25,19,37,39,31.0,14.0,34.0,36.0,52.0,35.0,20.0,29.0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
54,37,28,35,21,15,31,36,25.0,11.0,34.0,31.0,45.0,33.0,17.0,21.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
46,34,22,31,18,14,26,33,21.0,13.0,27.0,31.0,38.0,30.0,15.0,16.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
35,30,13,31,13,13,23,29,20.0,12.0,31.0,26.0,24.0,25.0,8.0,4.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
26,22,8,26,8,8,20,26,17.0,3.0,21.0,14.0,17.0,23.0,3.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
13,15,65,22,4,6,14,21,8.0,4.0,18.0,8.0,0.0,16.0,0.0,122.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
4,5,56,17,43,43,12,15,10.0,80.0,12.0,-5.0,-5.0,9.0,82.0,47.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,65,52,11,41,38,7,11,2.0,33.0,5.0,125.0,168.0,7.0,39.0,48.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
74,61,45,6,37,35,2,9,-3.0,32.0,1.0,57.0,62.0,7.0,33.0,38.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
62,51,41,43,31,29,43,3,84.0,23.0,80.0,41.0,50.0,-3.0,25.0,37.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
50,47,37,39,27,28,38,43,33.0,27.0,35.0,43.0,38.0,83.0,23.0,33.0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
41,44,31,36,23,27,33,41,28.0,26.0,33.0,41.0,32.0,39.0,19.0,25.0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
29,37,23,36,17,25,27,36,21.0,23.0,36.0,30.0,17.0,31.0,11.0,15.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
18,33,14,31,12,23,24,34,21.0,21.0,26.0,29.0,7.0,32.0,7.0,5.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
11,23,10,26,9,18,21,32,18.0,13.0,21.0,13.0,4.0,30.0,6.0,6.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,18,5,21,6,13,16,30,11.0,8.0,16.0,13.0,161.0,28.0,3.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
76,13,65,16,43,13,14,28,12.0,13.0,11.0,8.0,66.0,26.0,80.0,125.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
65,4,56,16,39,12,9,22,4.0,11.0,16.0,-5.0,54.0,16.0,35.0,47.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
54,65,48,11,37,8,5,19,1.0,4.0,6.0,126.0,43.0,16.0,35.0,40.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
47,63,43,11,34,4,43,16,81.0,0.0,11.0,61.0,40.0,13.0,31.0,38.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
35,58,37,7,28,43,37,14,31.0,82.0,3.0,53.0,23.0,12.0,22.0,31.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
26,52,29,4,24,40,33,9,29.0,37.0,1.0,46.0,17.0,4.0,20.0,21.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
17,47,19,43,22,37,28,7,23.0,34.0,82.0,42.0,8.0,5.0,20.0,9.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
5,39,15,42,20,34,26,4,24.0,31.0,41.0,31.0,-7.0,1.0,18.0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,30,8,42,14,33,23,43,20.0,32.0,42.0,21.0,167.0,82.0,8.0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
78,23,65,42,9,31,18,37,13.0,29.0,42.0,16.0,70.0,31.0,4.0,122.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
67,15,58,42,4,25,12,35,6.0,19.0,42.0,7.0,56.0,33.0,-1.0,51.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
56,5,52,37,43,24,10,33,9.0,23.5,34.5,0.0,50.5,32.0,62.5,49.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
47,65,45,36,39,24,6,30,2.0,24.0,35.0,125.0,38.0,27.0,35.0,38.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
34,60,40,36,34,20,43,24,80.0,16.0,36.0,55.0,21.0,18.0,29.0,35.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
23,54,33,30,30,14,38,21,33.0,8.0,24.0,48.0,12.0,18.0,26.0,26.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
13,48,27,28,24,12,34,19,30.0,10.0,26.0,42.0,3.0,17.0,18.0,21.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
3,40,18,24,22,10,29,14,24.0,8.0,20.0,32.0,-7.0,9.0,20.0,9.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,32,10,18,20,8,25,12,21.0,6.0,12.0,24.0,169.0,10.0,18.0,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
78,29,5,16,17,3,23,9,21.0,-2.0,14.0,26.0,70.0,6.0,14.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
66,27,65,14,11,43,20,5,17.0,83.0,12.0,25.0,54.0,1.0,5.0,125.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
58,25,55,8,6,39,18,43,16.0,35.0,2.0,23.0,50.0,81.0,1.0,45.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
48,21,46,5,43,35,13,38,8.0,31.0,2.0,17.0,38.0,33.0,80.0,37.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
35,16,38,43,41,30,9,34,5.0,25.0,81.0,11.0,22.0,30.0,39.0,30.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
22,12,32,39,35,29,5,31,1.0,28.0,35.0,8.0,9.0,28.0,29.0,26.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
11,5,27,35,29,24,43,26,81.0,19.0,31.0,-2.0,0.0,21.0,23.0,22.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,65,19,29,27,18,38,22,33.0,12.0,23.0,125.0,161.0,18.0,25.0,11.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
76,61,11,26,21,14,33,17,28.0,10.0,23.0,57.0,66.0,12.0,15.0,3.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
66,52,4,23,15,10,27,14,21.0,6.0,20.0,43.0,56.0,11.0,9.0,-3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
56,47,65,21,11,8,22,12,17.0,6.0,19.0,42.0,46.0,10.0,7.0,126.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
49,39,55,17,9,4,20,9,18.0,0.0,13.0,31.0,42.0,6.0,7.0,45.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
39,37,48,12,5,43,16,5,12.0,82.0,7.0,35.0,29.0,1.0,1.0,41.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
32,29,44,10,43,38,12,43,8.0,33.0,8.0,21.0,25.0,81.0,81.0,40.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
21,26,35,5,39,34,6,39,0.0,30.0,0.0,23.0,10.0,35.0,35.0,26.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
11,24,30,43,34,29,43,34,80.0,24.0,81.0,22.0,1.0,29.0,29.0,25.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,18,25,43,29,23,40,29,37.0,17.0,43.0,12.0,161.0,24.0,24.0,20.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
74,16,18,42,25,20,35,23,30.0,17.0,41.0,14.0,62.0,17.0,21.0,11.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
64,13,8,40,23,14,32,19,29.0,8.0,38.0,10.0,54.0,15.0,21.0,-2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
55,9,65,40,21,11,30,13,28.0,8.0,40.0,5.0,46.0,7.0,19.0,122.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
47,65,61,36,18,6,24,8,18.0,1.0,32.0,121.0,39.0,3.0,15.0,57.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
34,58,51,35,15,43,22,4,20.0,80.0,34.0,51.0,21.0,0.0,12.0,41.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
23,48,46,33,12,38,19,43,16.0,33.0,31.0,38.0,12.0,82.0,9.0,41.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
